gameid,year,split,playoffs,date,game,patch,side,position,playername,teamname,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm
LOLTMNT02_244356,2025,Rounds 1-2,0,2025-04-05T06:08:15Z,1,15.06,Red,sup,Kellin,BNK FEARX,Elise,1930,0,0,5,6,8,22,0,0,0,0,0,0,0,0,0.2487,0.9326
LOLTMNT02_243459,2025,Rounds 1-2,0,2025-04-05T07:01:01Z,2,15.06,Blue,top,Clear,BNK FEARX,Rumble,2020,1,2,1,9,16,9,0,0,0,0,0,0,0,0,0.4752,0.7426
LOLTMNT02_243459,2025,Rounds 1-2,0,2025-04-05T07:01:01Z,2,15.06,Blue,jng,Raptor,BNK FEARX,Wukong,2020,1,6,3,8,16,9,1,0,0,0,0,0,0,0,0.4752,0.7426
LOLTMNT02_243459,2025,Rounds 1-2,0,2025-04-05T07:01:01Z,2,15.06,Blue,mid,VicLa,BNK FEARX,Ryze,2020,1,0,3,8,16,9,0,0,0,0,0,0,0,1,0.4752,0.7426
LOLTMNT02_243459,2025,Rounds 1-2,0,2025-04-05T07:01:01Z,2,15.06,Blue,bot,Diable,BNK FEARX,Xayah,2020,1,7,1,2,16,9,2,1,0,0,0,0,0,0,0.4752,0.7426
LOLTMNT02_243459,2025,Rounds 1-2,0,2025-04-05T07:01:01Z,2,15.06,Blue,sup,Kellin,BNK FEARX,Alistar,2020,1,1,1,10,16,9,0,0,0,0,0,0,0,0,0.4752,0.7426
LOLTMNT02_244383,2025,Rounds 1-2,0,2025-04-05T07:55:21Z,3,15.06,Red,top,Clear,BNK FEARX,Fiora,1499,1,2,3,5,15,6,0,0,0,0,0,0,0,1,0.6004,0.8406
LOLTMNT02_244383,2025,Rounds 1-2,0,2025-04-05T07:55:21Z,3,15.06,Red,jng,Raptor,BNK FEARX,Skarner,1499,1,4,0,8,15,6,0,0,0,0,0,0,0,0,0.6004,0.8406
LOLTMNT02_244383,2025,Rounds 1-2,0,2025-04-05T07:55:21Z,3,15.06,Red,mid,VicLa,BNK FEARX,Azir,1499,1,3,1,4,15,6,1,0,0,0,0,0,0,0,0.6004,0.8406
LOLTMNT02_244383,2025,Rounds 1-2,0,2025-04-05T07:55:21Z,3,15.06,Red,bot,Diable,BNK FEARX,Kai'Sa,1499,1,5,1,6,15,6,1,1,0,0,0,0,0,0,0.6004,0.8406
